file,type,raw bytes,gzip bytes,route or asset group,over 500 KB yes/no,over 1 MB yes/no,duplicate content hash yes/no,optimisation recommendation,notes
service-areas/sutherland-shire/sutherland-shire/loftus/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sutherland-shire/sutherland-shire/maianbar/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sutherland-shire/sutherland-shire/menai/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sutherland-shire/sutherland-shire/miranda/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sutherland-shire/sutherland-shire/oyster-bay/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sutherland-shire/sutherland-shire/port-hacking/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sutherland-shire/sutherland-shire/royal-national-park/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sutherland-shire/sutherland-shire/sandy-point/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sutherland-shire/sutherland-shire/sutherland/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sutherland-shire/sutherland-shire/sylvania-waters/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sutherland-shire/sutherland-shire/sylvania/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sutherland-shire/sutherland-shire/taren-point/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sutherland-shire/sutherland-shire/waterfall/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sutherland-shire/sutherland-shire/woolooware/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sutherland-shire/sutherland-shire/woronora-heights/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sutherland-shire/sutherland-shire/woronora/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sutherland-shire/sutherland-shire/yarrawarrah/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sutherland-shire/sutherland-shire/yowie-bay/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sydney-city-and-eastern-suburbs/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sydney-city-and-eastern-suburbs/randwick/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sydney-city-and-eastern-suburbs/randwick/centennial-park/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sydney-city-and-eastern-suburbs/randwick/chifley/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sydney-city-and-eastern-suburbs/randwick/clovelly/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sydney-city-and-eastern-suburbs/randwick/coogee/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sydney-city-and-eastern-suburbs/randwick/kensington/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sydney-city-and-eastern-suburbs/randwick/kingsford/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sydney-city-and-eastern-suburbs/randwick/la-perouse/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sydney-city-and-eastern-suburbs/randwick/little-bay/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sydney-city-and-eastern-suburbs/randwick/malabar/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sydney-city-and-eastern-suburbs/randwick/maroubra/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sydney-city-and-eastern-suburbs/randwick/matraville/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sydney-city-and-eastern-suburbs/randwick/phillip-bay/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sydney-city-and-eastern-suburbs/randwick/randwick/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sydney-city-and-eastern-suburbs/randwick/south-coogee/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sydney-city-and-eastern-suburbs/sydney/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sydney-city-and-eastern-suburbs/sydney/alexandria/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sydney-city-and-eastern-suburbs/sydney/barangaroo/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sydney-city-and-eastern-suburbs/sydney/beaconsfield/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sydney-city-and-eastern-suburbs/sydney/chippendale/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sydney-city-and-eastern-suburbs/sydney/darlinghurst/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sydney-city-and-eastern-suburbs/sydney/darlington/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sydney-city-and-eastern-suburbs/sydney/dawes-point/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sydney-city-and-eastern-suburbs/sydney/elizabeth-bay/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sydney-city-and-eastern-suburbs/sydney/erskineville/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sydney-city-and-eastern-suburbs/sydney/eveleigh/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sydney-city-and-eastern-suburbs/sydney/forest-lodge/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sydney-city-and-eastern-suburbs/sydney/glebe/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sydney-city-and-eastern-suburbs/sydney/haymarket/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sydney-city-and-eastern-suburbs/sydney/millers-point/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sydney-city-and-eastern-suburbs/sydney/moore-park/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sydney-city-and-eastern-suburbs/sydney/paddington/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sydney-city-and-eastern-suburbs/sydney/potts-point/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sydney-city-and-eastern-suburbs/sydney/pyrmont/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sydney-city-and-eastern-suburbs/sydney/redfern/__next._index.txt,rsc/text,19899,4474,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
